id,name,brand_id,family_id,image_url,price,description_url
26129929,Mughetto / Lily of the Valley,1673,3,http://www.basenotes.net/photos/products/300/26129929-7564.jpg,132.0,http://www.basenotes.net/photos/products/300/26129929-7564.jpg
26129930,Rosa / Rose,1673,3,http://www.basenotes.net/photos/products/300/26129930-9725.jpg,0,http://www.basenotes.net/photos/products/300/26129930-9725.jpg
26129931,Magnolia,1673,3,http://www.basenotes.net/photos/products/300/26129931-1574.jpg,0,http://www.basenotes.net/photos/products/300/26129931-1574.jpg
26129932,L'Erbolario Uomo,1673,3,http://www.basenotes.net/photos/products/300/26129932-4020.jpg,0,http://www.basenotes.net/photos/products/300/26129932-4020.jpg
26129933,Lavanda / Lavender,1673,3,http://www.basenotes.net/photos/products/300/26129933-5812.jpg,30.6,http://www.basenotes.net/photos/products/300/26129933-5812.jpg
26129934,Vaniglia / Vanilla,1673,3,http://www.basenotes.net/photos/products/300/26129934-5828.jpg,0,http://www.basenotes.net/photos/products/300/26129934-5828.jpg
26129935,Vaniglia & Zenzero / Vanilla & Ginger,1673,8,http://www.basenotes.net/photos/products/300/26129935-1200.jpg,0,http://www.basenotes.net/photos/products/300/26129935-1200.jpg
26129937,Orangerie,1673,3,http://www.basenotes.net/photos/products/300/26129937-5938.jpg,10.21,http://www.basenotes.net/photos/products/300/26129937-5938.jpg
26129938,Fiorichiari,1673,3,http://www.basenotes.net/photos/products/300/26129938-5251.jpg,0,http://www.basenotes.net/photos/products/300/26129938-5251.jpg
26129939,Fioriscuri,1673,3,http://www.basenotes.net/photos/products/300/26129939-5086.jpg,0,http://www.basenotes.net/photos/products/300/26129939-5086.jpg
26129940,Tè & Cedro / Tea & Cedar,1673,3,http://www.basenotes.net/photos/products/300/26129940-4574.jpg,19.99,http://www.basenotes.net/photos/products/300/26129940-4574.jpg
26129945,Tè Verde / Green Tea,1673,3,http://www.basenotes.net/photos/products/300/26129945-8814.jpg,35.62,http://www.basenotes.net/photos/products/300/26129945-8814.jpg
26129950,Iris,1673,3,http://www.basenotes.net/photos/products/300/26129950-7215.jpg,150.0,http://www.basenotes.net/photos/products/300/26129950-7215.jpg
26129963,Le Temps d'Une Fête,2192,3,http://www.basenotes.net/photos/products/300/26129963-7689.jpg,0,http://www.basenotes.net/photos/products/300/26129963-7689.jpg
26129979,Gold Collection: Goldskin,2552,4,http://www.basenotes.net/photos/products/300/26129979-5019.jpg,0,http://www.basenotes.net/photos/products/300/26129979-5019.jpg
26129980,Gold Collection: Black Goldskin,2552,3,http://www.basenotes.net/photos/products/300/26129980-6618.jpg,0,http://www.basenotes.net/photos/products/300/26129980-6618.jpg
26129981,Gold Collection: Pure White Goldskin,2552,3,http://www.basenotes.net/photos/products/300/26129981-849.jpg,0,http://www.basenotes.net/photos/products/300/26129981-849.jpg
26129982,Gold Collection: Smart Goldskin,2552,2,http://www.basenotes.net/photos/products/300/26129982-8185.jpg,0,http://www.basenotes.net/photos/products/300/26129982-8185.jpg
26129983,Gold Collection: Musk Oriental Goldskin,2552,3,http://www.basenotes.net/photos/products/300/26129983-7175.jpg,33.32,http://www.basenotes.net/photos/products/300/26129983-7175.jpg
26129989,Gold Collection: Sol / Sun,2552,3,http://www.basenotes.net/photos/products/300/26129989-4019.jpg,25.0,http://www.basenotes.net/photos/products/300/26129989-4019.jpg
26129999,Maya,2746,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130000,Pyxis,2746,3,http://www.basenotes.net/photos/products/st/26130000.jpg,0,http://www.basenotes.net/photos/products/st/26130000.jpg
26130001,Ankh,2746,3,http://www.basenotes.net/photos/products/st/26130001.jpg,128.5,http://www.basenotes.net/photos/products/st/26130001.jpg
26130003,Night Star,2746,3,http://www.basenotes.net/photos/products/st/26130003.jpg,0,http://www.basenotes.net/photos/products/st/26130003.jpg
26130005,Message from Orchids,2787,4,http://www.basenotes.net/photos/300noimage.png,1.49,http://www.basenotes.net/photos/300noimage.png
26130009,Ferruccio Black,3039,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130010,Ferruccio Blue,3039,5,http://www.basenotes.net/photos/300noimage.png,121.99,http://www.basenotes.net/photos/300noimage.png
26130016,Agua de Rosas / Eau de Toilette Roses,560,3,http://www.basenotes.net/photos/products/300/26130016-1734.jpg,9.99,http://www.basenotes.net/photos/products/300/26130016-1734.jpg
26130017,Sel Marin,1287,5,http://www.basenotes.net/photos/products/300/26130017-6406.jpg,12.99,http://www.basenotes.net/photos/products/300/26130017-6406.jpg
26130018,Iris de Nuit,1287,3,http://www.basenotes.net/photos/products/300/26130018-3955.jpg,22.0,http://www.basenotes.net/photos/products/300/26130018-3955.jpg
26130020,Musk,1010,8,http://www.basenotes.net/photos/products/300/26130020-5682.jpg,0,http://www.basenotes.net/photos/products/300/26130020-5682.jpg
26130034,Lonach,595,2,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130056,S de Scherrer,1494,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130057,S de Scherrer Homme,1494,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130070,Rose Kashmirie,1777,3,http://www.basenotes.net/photos/products/300/26130070-5112.jpg,0,http://www.basenotes.net/photos/products/300/26130070-5112.jpg
26130075,Fraîcheur Végétale de Bambou,3226,4,http://www.basenotes.net/photos/products/st/26130075.jpg,0,http://www.basenotes.net/photos/products/st/26130075.jpg
26130076,Nouveau Gardenia,807,4,http://www.basenotes.net/photos/products/300/26130076-4797.jpg,0,http://www.basenotes.net/photos/products/300/26130076-4797.jpg
26130158,Saks Boca,473,3,http://www.basenotes.net/photos/products/300/26130158-8273.jpg,0,http://www.basenotes.net/photos/products/300/26130158-8273.jpg
26130159,Iris Absolute,3174,3,http://www.basenotes.net/photos/products/300/26130159-1463.jpg,249.0,http://www.basenotes.net/photos/products/300/26130159-1463.jpg
26130160,Neroli Absolute,3174,1,http://www.basenotes.net/photos/products/300/26130160-2407.jpg,300.0,http://www.basenotes.net/photos/products/300/26130160-2407.jpg
26130161,Incanto Bliss,2706,3,http://www.basenotes.net/photos/products/300/26130161-9437.jpg,0,http://www.basenotes.net/photos/products/300/26130161-9437.jpg
26130162,Adventuress,452,2,http://www.basenotes.net/photos/products/300/26130162-2309.jpg,0,http://www.basenotes.net/photos/products/300/26130162-2309.jpg
26130163,Invigorating,452,3,http://www.basenotes.net/photos/products/300/26130163-7635.jpg,0,http://www.basenotes.net/photos/products/300/26130163-7635.jpg
26130164,Pure,452,3,http://www.basenotes.net/photos/products/300/26130164-4801.jpg,0,http://www.basenotes.net/photos/products/300/26130164-4801.jpg
26130183,Shamballa for Woman,190,3,http://www.basenotes.net/photos/products/st/26130183.jpg,0,http://www.basenotes.net/photos/products/st/26130183.jpg
26130188,Shamballa for Man,190,5,http://www.basenotes.net/photos/products/st/26130188.jpg,550.0,http://www.basenotes.net/photos/products/st/26130188.jpg
26130191,Parfum des Sens,1838,3,http://www.basenotes.net/photos/products/300/26130191-75.jpg,219.0,http://www.basenotes.net/photos/products/300/26130191-75.jpg
26130192,Homme Exceptionnel,2104,5,http://www.basenotes.net/photos/products/st/26130192.jpg,99.99,http://www.basenotes.net/photos/products/st/26130192.jpg
26130200,Spotlight,315,3,http://www.basenotes.net/photos/300noimage.png,90.0,http://www.basenotes.net/photos/300noimage.png
26130201,Unscripted,2392,2,http://www.basenotes.net/photos/products/st/26130201.jpg,0,http://www.basenotes.net/photos/products/st/26130201.jpg
26130203,Omnia Green Jade,527,3,http://www.basenotes.net/photos/products/st/26130203.jpg,75.37,http://www.basenotes.net/photos/products/st/26130203.jpg
26130208,Oxford Street,1349,6,http://www.basenotes.net/photos/products/300/26130208-8050.jpg,101.7,http://www.basenotes.net/photos/products/300/26130208-8050.jpg
26130209,Abstraction,1136,2,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130210,Uncharted,743,5,http://www.basenotes.net/photos/products/st/26130210.jpg,0,http://www.basenotes.net/photos/products/st/26130210.jpg
26130212,My Glow,1504,3,http://www.basenotes.net/photos/products/st/26130212.jpg,0,http://www.basenotes.net/photos/products/st/26130212.jpg
26130214,Brooklyn,473,5,http://www.basenotes.net/photos/products/300/26130214-478.jpg,73.99,http://www.basenotes.net/photos/products/300/26130214-478.jpg
26130215,180 Ans de Création,1240,3,http://www.basenotes.net/photos/products/st/26130215.jpg,27.99,http://www.basenotes.net/photos/products/st/26130215.jpg
26130223,Kylie Minogue Couture,1662,3,http://www.basenotes.net/photos/products/st/26130223.jpg,17.77,http://www.basenotes.net/photos/products/st/26130223.jpg
26130224,Iceberg The Fragrance for Men,1371,3,http://www.basenotes.net/photos/300noimage.png,29.99,http://www.basenotes.net/photos/300noimage.png
26130225,Baldessarini Strictly Private,342,8,http://www.basenotes.net/photos/products/st/26130225.jpg,0,http://www.basenotes.net/photos/products/st/26130225.jpg
26130226,1881 Intense,610,3,http://www.basenotes.net/photos/products/300/26130226-2011.jpg,0,http://www.basenotes.net/photos/products/300/26130226-2011.jpg
26130229,Carlo Corinto Sport,575,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130231,Gucci Flora,1238,3,http://www.basenotes.net/photos/products/st/26130231.jpg,0,http://www.basenotes.net/photos/products/st/26130231.jpg
26130262,Crowning Glory,1819,3,http://www.basenotes.net/photos/products/st/26130262.jpg,85.0,http://www.basenotes.net/photos/products/st/26130262.jpg
26130263,Notes Fraîches,1657,4,http://www.basenotes.net/photos/products/st/26130263.jpg,37.5,http://www.basenotes.net/photos/products/st/26130263.jpg
26130264,Fleurs Blanches,1657,4,http://www.basenotes.net/photos/products/st/26130264.jpg,0,http://www.basenotes.net/photos/products/st/26130264.jpg
26130265,Épice Orientale,1657,3,http://www.basenotes.net/photos/products/st/26130265.jpg,41.63,http://www.basenotes.net/photos/products/st/26130265.jpg
26130266,Adidas Fresh Impact Limited Edition,70,6,http://www.basenotes.net/photos/products/300/26130266-7082.jpg,34.9,http://www.basenotes.net/photos/products/300/26130266-7082.jpg
26130267,Astor Place,473,3,http://www.basenotes.net/photos/products/300/26130267-5629.jpg,0,http://www.basenotes.net/photos/products/300/26130267-5629.jpg
26130272,James Bronnley Original,510,8,http://www.basenotes.net/photos/products/300/26130272-952.jpg,0,http://www.basenotes.net/photos/products/300/26130272-952.jpg
26130275,Pink Fizz,918,3,http://www.basenotes.net/photos/products/st/26130275.jpg,85.99,http://www.basenotes.net/photos/products/st/26130275.jpg
26130276,Baby Doll Honeymoon,3227,3,http://www.basenotes.net/photos/products/300/26130276-9223.jpg,15.0,http://www.basenotes.net/photos/products/300/26130276-9223.jpg
26130279,Euphoria Men Intense,555,5,http://www.basenotes.net/photos/products/300/26130279-5244.jpg,0,http://www.basenotes.net/photos/products/300/26130279-5244.jpg
26130281,DKNY Be Delicious Fresh Blossom,869,3,http://www.basenotes.net/photos/products/st/26130281.jpg,61.51,http://www.basenotes.net/photos/products/st/26130281.jpg
26130282,Perry Ellis,2435,3,http://www.basenotes.net/photos/products/st/26130282.jpg,0,http://www.basenotes.net/photos/products/st/26130282.jpg
26130287,Cashmere Twill,59,6,http://www.basenotes.net/photos/products/st/26130287.jpg,0,http://www.basenotes.net/photos/products/st/26130287.jpg
26130288,Ca' Luna,59,6,http://www.basenotes.net/photos/products/st/26130288.jpg,85.0,http://www.basenotes.net/photos/products/st/26130288.jpg
26130289,Blu Mediterraneo : Mirto di Panarea,61,3,http://www.basenotes.net/photos/products/300/26130289-7185.jpg,10.3,http://www.basenotes.net/photos/products/300/26130289-7185.jpg
26130290,Colonia Assoluta Riviera,61,3,http://www.basenotes.net/photos/products/300/26130290-3204.jpg,58.95,http://www.basenotes.net/photos/products/300/26130290-3204.jpg
26130306,Spanish Amber,2325,3,http://www.basenotes.net/photos/products/300/26130306-7422.jpg,42.95,http://www.basenotes.net/photos/products/300/26130306-7422.jpg
26130312,Scuderia Ferrari Extreme,1054,3,http://www.basenotes.net/photos/products/300/26130312-7654.jpg,176.99,http://www.basenotes.net/photos/products/300/26130312-7654.jpg
26130317,Notre Flore Jasmin / Jasmine,1675,3,http://www.basenotes.net/photos/products/300/26130317-5795.jpg,0,http://www.basenotes.net/photos/products/300/26130317-5795.jpg
26130318,Happy in Bloom 2009,681,3,http://www.basenotes.net/photos/products/st/26130318.jpg,0,http://www.basenotes.net/photos/products/st/26130318.jpg
26130328,No. 46,614,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130332,Sunkissed Glow,1504,4,http://www.basenotes.net/photos/products/300/26130332-1909.jpg,0,http://www.basenotes.net/photos/products/300/26130332-1909.jpg
26130333,Mistero,557,6,http://www.basenotes.net/photos/products/300/26130333-4001.jpg,0,http://www.basenotes.net/photos/products/300/26130333-4001.jpg
26130334,Brezza di Seta,557,3,http://www.basenotes.net/photos/products/300/26130334-9101.jpg,0,http://www.basenotes.net/photos/products/300/26130334-9101.jpg
26130335,Tepidarium,557,3,http://www.basenotes.net/photos/products/300/26130335-55.jpg,0,http://www.basenotes.net/photos/products/300/26130335-55.jpg
26130336,Preludio d'Oriente,557,4,http://www.basenotes.net/photos/products/300/26130336-235.jpg,9.0,http://www.basenotes.net/photos/products/300/26130336-235.jpg
26130337,Ozio,557,3,http://www.basenotes.net/photos/products/300/26130337-8533.jpg,58.0,http://www.basenotes.net/photos/products/300/26130337-8533.jpg
26130338,Dolce Riso,557,5,http://www.basenotes.net/photos/products/300/26130338-5900.jpg,39.99,http://www.basenotes.net/photos/products/300/26130338-5900.jpg
26130339,Assolo,557,3,http://www.basenotes.net/photos/products/300/26130339-7551.jpg,0,http://www.basenotes.net/photos/products/300/26130339-7551.jpg
26130340,Allegro Con Brio,557,3,http://www.basenotes.net/photos/products/300/26130340-3537.jpg,0,http://www.basenotes.net/photos/products/300/26130340-3537.jpg
26130341,Révillon 4,2681,3,http://www.basenotes.net/photos/300noimage.png,0,http://www.basenotes.net/photos/300noimage.png
26130357,Acqua Azzurra For Men,1181,3,http://www.basenotes.net/photos/products/st/26130357.jpg,0,http://www.basenotes.net/photos/products/st/26130357.jpg
26130359,Honeysuckle,3217,3,http://www.basenotes.net/photos/products/st/26130359.jpg,99.9,http://www.basenotes.net/photos/products/st/26130359.jpg
26130360,Artisan,1543,1,http://www.basenotes.net/photos/products/st/26130360.jpg,129.99,http://www.basenotes.net/photos/products/st/26130360.jpg
26130362,Happy in Bloom 2008,681,3,http://www.basenotes.net/photos/products/300/26130362-1708.jpg,14.6,http://www.basenotes.net/photos/products/300/26130362-1708.jpg
26130364,Vivara Variazioni - Sabbia 167,955,3,http://www.basenotes.net/photos/300noimage.png,12.5,http://www.basenotes.net/photos/300noimage.png
26130365,Vivara Variazioni - Sole 149,955,3,http://www.basenotes.net/photos/300noimage.png,161.78,http://www.basenotes.net/photos/300noimage.png
26130367,Laura Biagiotti Donna,1731,6,http://www.basenotes.net/photos/products/300/26130367-4954.jpg,0,http://www.basenotes.net/photos/products/300/26130367-4954.jpg
26130369,Habit Rouge Sport,1240,3,http://www.basenotes.net/photos/products/300/26130369-4.jpg,0,http://www.basenotes.net/photos/products/300/26130369-4.jpg
26130371,Only The Brave,851,5,http://www.basenotes.net/photos/products/st/26130371.jpg,12.99,http://www.basenotes.net/photos/products/st/26130371.jpg
26130374,Seraphim,2299,3,http://www.basenotes.net/photos/products/300/26130374-1424.jpg,0,http://www.basenotes.net/photos/products/300/26130374-1424.jpg
26130375,Sexy Little Things Noir,3140,2,http://www.basenotes.net/photos/products/300/26130375-3000.jpg,39.99,http://www.basenotes.net/photos/products/300/26130375-3000.jpg
26130377,All American,2876,5,http://www.basenotes.net/photos/products/300/26130377-179.jpg,69.95,http://www.basenotes.net/photos/products/300/26130377-179.jpg
26130378,Absolument Homme,45,3,http://www.basenotes.net/photos/products/st/26130378.jpg,0,http://www.basenotes.net/photos/products/st/26130378.jpg
